Semester Admitted,Department,Major,id,Taken,Class,Type,Taken_Semester,Taken_Year,Admitted_Semester,Admitted_Year,Taken_Num,Admitted_Num
Fall 2021,Mechanical Engineering,Mechanical Engineering,4474,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4475,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Chemistry,Chemistry,4476,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Computer Science,Computer Science,4478,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,4481,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Electrical Engineering,EE-Info Sys & Science Spclty,4482,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4483,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4485,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Electrical Engineering,EE-Info Sys & Science Spclty,4490,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Electrical Engineering,Electrical Engineering,4492,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Economics and Business,Business Eng & Mngmt Sci,4494,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Applied Math & Statistics,Computational & Applied Math,4495,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4496,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Applied Math & Statistics,Statistics,4498,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4499,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4500,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,4501,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Applied Math & Statistics,Computational & Applied Math,4502,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Applied Math & Statistics,Computational & Applied Math,4503,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Interdisciplinary Program,Quantitative Biosci & Eng,4504,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Applied Math & Statistics,Statistics,4505,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Applied Math & Statistics,Statistics,4506,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Applied Math & Statistics,Statistics,4512,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Applied Math & Statistics,Statistics,4513,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4514,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4515,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Applied Math & Statistics,Computational & Applied Math,4516,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Applied Math & Statistics,Computational & Applied Math,4517,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Applied Math & Statistics,Computational & Applied Math,4518,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Applied Math & Statistics,Computational & Applied Math,4519,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4520,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Interdisciplinary Program,Quantitative Biosci & Eng,4521,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Applied Math & Statistics,Statistics,4522,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Applied Math & Statistics,Computational & Applied Math,4523,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4525,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Physics,Engineering Physics,4526,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4527,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Applied Math & Statistics,Statistics,4528,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4529,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Economics and Business,Business Eng & Mngmt Sci,4530,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Applied Math & Statistics,Computational & Applied Math,4533,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Applied Math & Statistics,Computational & Applied Math,4534,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,4536,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4537,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4541,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Electrical Engineering,Electrical Engineering,4543,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Electrical Engineering,Electrical Engineering,4548,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Applied Math & Statistics,Statistics,4549,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Mechanical Engineering,Mechanical Engineering,4550,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,4551,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Chemical & Biological Engineer,Chemical Engineering,4554,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Interdisciplinary Program,Quantitative Biosci & Eng,4555,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,4558,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,4560,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,4561,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,CS-Data Science Spclty,4566,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,Computer Science,4569,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,CS-Data Science Spclty,4571,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Computer Science,CS-Space Spclty,4581,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Computer Science,Computer Science,4582,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,Computer Science,4583,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Geophysics,Geophysical Engineering,4586,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,4590,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,CS-Computer Eng Spclty,4596,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,CS-Computer Eng Spclty,4597,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,Computer Science,4599,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,Computer Science,4604,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2021,8092,8087
Fall 2021,Computer Science,Computer Science,4606,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,Computer Science,4609,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,CS-Robotics Intel Sys Spclty,4610,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,Computer Science,4612,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,Computer Science,4613,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,Computer Science,4622,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,CS-Business Spclty,4623,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,CS-Data Science Spclty,4624,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,CS-Space Spclty,4625,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2021,Computer Science,Computer Science,4626,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2021,8091,8087
Fall 2022,Interdisciplinary Program,Space Resources,4785,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Applied Math & Statistics,Computational & Applied Math,5438,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5439,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5442,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5443,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5444,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Applied Math & Statistics,Computational & Applied Math,5445,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5447,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Applied Math & Statistics,Statistics,5448,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5449,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5453,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Non-Degree Program Undergrad,Non-degree Undergraduate,5455,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Physics,Engineering Physics,5456,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5457,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5459,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5460,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5464,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5465,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5467,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5468,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2022,8091,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5469,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5471,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5472,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2022,8091,8091
Fall 2022,Electrical Engineering,EE-Antenn & Wirels Comm Spclty,5473,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2022,8091,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5475,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5477,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2022,8091,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5478,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5479,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Applied Math & Statistics,Computational & Applied Math,5480,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5481,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5482,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Physics,Engineering Physics,5483,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Physics,Engineering Physics,5485,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5486,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5487,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5488,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5489,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5490,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5492,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Applied Math & Statistics,Computational & Applied Math,5493,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5494,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Undecided,Undecided,5495,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Computer Eng Spclty,5496,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5497,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5498,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,Computer Science,5500,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5501,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5503,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Info Sys & Science Spclty,5504,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5505,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Info Sys & Science Spclty,5506,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Applied Math & Statistics,Computational & Applied Math,5507,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5508,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Applied Math & Statistics,Statistics,5509,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5510,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,EE-Antenn & Wirels Comm Spclty,5511,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Interdisciplinary Program,Quantitative Biosci & Eng,5512,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2022,8091,8091
Fall 2022,Computer Science,Civil Engineering,5515,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5516,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5517,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5518,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5519,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5521,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5522,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Robotics Intel Sys Spclty,5523,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5524,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mech Eng-Automation & Controls,5525,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5526,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Computer Eng Spclty,5527,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5529,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5530,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5531,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Antenn & Wirels Comm Spclty,5532,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Eng - Aerospace,5533,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5534,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2022,8091,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5535,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5536,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Antenn & Wirels Comm Spclty,5537,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5538,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5539,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5540,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Robotics Intel Sys Spclty,5542,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Applied Math & Statistics,Computational & Applied Math,5543,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5544,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5545,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5546,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5548,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Geophysics,Geophysical Engineering,5549,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,CS-Data Science Spclty,5550,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5551,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5552,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5553,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Applied Math & Statistics,Computational & Applied Math,5554,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Applied Math & Statistics,Computational & Applied Math,5555,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Physics,Mechanical Engineering,5558,Fall 2022,CSCI200,Pass,Fall,2022,Fall,2022,8091,8091
Fall 2022,Physics,Mechanical Engineering,5559,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5561,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Applied Math & Statistics,Statistics,5563,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5564,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5565,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Undecided,Undecided,5567,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Metallurgical & Materials Eng,Metallurgical & Materials Eng,5568,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5569,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5570,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5571,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5572,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5573,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Info Sys & Science Spclty,5575,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5576,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Applied Math & Statistics,Computational & Applied Math,5577,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Applied Math & Statistics,Computational & Applied Math,5578,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Physics,Engineering Physics,5579,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Engineering Design & Society,Electrical Engineering,5580,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,EE-Intg Crcts & Elctrnc Spclty,5581,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Metallurgical & Materials Eng,Metallurgical & Materials Eng,5582,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5583,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Undecided,Undecided,5584,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Computer Eng Spclty,5585,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,Computer Science,5586,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5587,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,EE-Engy & Pwr Electrncs Spclty,5589,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Mechanical Engineering,Mechanical Engineering,5590,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5591,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Physics,Engineering Physics,5592,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Applied Math & Statistics,Computational & Applied Math,5593,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Chemical & Biological Engineer,CHE-Process Engineering Spclty,5594,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5596,Spring 2023,CSCI200,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Electrical Engineering,Electrical Engineering,5597,Fall 2023,CSCI200,Pass,Fall,2023,Fall,2022,8095,8091
